4.992214499999999333e+01 2.576402500000000018e+01
4.992214499999999333e+01 2.576402500000000018e+01
4.992214499999999333e+01 2.576402500000000018e+01
4.992214499999999333e+01 2.576402500000000018e+01
4.992214499999999333e+01 2.576402500000000018e+01
4.992214499999999333e+01 2.576402500000000018e+01
4.992214499999999333e+01 2.576402500000000018e+01
5.024605645717984004e+01 2.564061180614448432e+01
4.981465109573530015e+01 2.554740050751683000e+01
5.755032470782923326e+01 2.530080276008510154e+01
6.474960602043213953e+01 2.560806282050548432e+01
6.975771867223751599e+01 2.375237062736419347e+01
7.495643506395165900e+01 2.156345335925455942e+01
7.910992167803834718e+01 2.019439943670483117e+01
8.363530214743116176e+01 1.846123918980634215e+01
8.655276953875882384e+01 2.164324382489179754e+01
8.956757729068813489e+01 2.474329817415504706e+01
9.137463100487634904e+01 2.736647921304872000e+01
9.367232524111963698e+01 2.948117155350966812e+01
9.351560265848569031e+01 2.827495971461301849e+01
9.312275228837580698e+01 2.724036864080133569e+01
9.404370998618301769e+01 2.654224144842578781e+01
9.481674150999560879e+01 2.536518872751679154e+01
9.439609602956394951e+01 2.194362237750575062e+01
9.395474181617099418e+01 1.895796383543643771e+01
9.468706121243656071e+01 1.602670088820730854e+01
9.597305936929554093e+01 1.331102977944336274e+01
9.593448655919262080e+01 1.076354201860477922e+01
9.609294505637734574e+01 9.158030400065511500e+00
9.713822966676694648e+01 6.668217180377725484e+00
9.796140393077331510e+01 5.286716309441230166e+00
9.871825852687688041e+01 4.240845025883771768e+00
9.944563285087559734e+01 3.293459868771780208e+00
9.923768379925830629e+01 2.541369545545548281e+00
9.946866590814329356e+01 1.981013100041536523e+00
9.972349529526451306e+01 1.884271338792830042e+00
9.962706007363836136e+01 1.672038363554396945e+00
9.920025502935654060e+01 1.511897882489970035e+00
9.922183268301205317e+01 9.433073382496883763e-01
9.889838325169088762e+01 1.800999681021934473e-01
9.870262092462203896e+01 -2.793952839687237621e-01
9.907203717411233868e+01 -1.611854008669880045e+00
9.847337442639727101e+01 -2.153236909770436913e+00
9.907130403137695396e+01 -2.463117801662754403e+00
9.934537110506070690e+01 -3.603561842709141594e+00
9.899496025699667712e+01 -3.569519707429458233e+00
9.887291666960103953e+01 -4.094466301846249046e+00
9.875697327075100418e+01 -4.090866595133894279e+00
9.880226236132300244e+01 -3.803237438306219076e+00
9.906552485643098294e+01 -3.723071321523291566e+00
9.912610319813332183e+01 -3.556859806971695459e+00
9.970934263357230520e+01 -3.335171336828275823e+00
1.003169726289594479e+02 -3.462661366654599338e+00
9.984103650216039227e+01 -3.574875424638666033e+00
9.984193782702942599e+01 -3.386907791954633318e+00
9.965337873494742382e+01 -2.937255191885485672e+00
9.956003590234963951e+01 -2.389049772394678417e+00
9.979181487778453175e+01 -1.902155470018977779e+00
1.001430735228829860e+02 -1.679388358121614244e+00
1.000538436644860099e+02 -1.786336929355071268e+00
1.006154820379938144e+02 -2.029090474027332558e+00
1.006724140927664450e+02 -1.846476313698032667e+00
1.006909672926343262e+02 -1.801561233735932577e+00
1.014781450571886126e+02 -1.681927176809907776e+00
1.017007540619437123e+02 -1.443765073734110338e+00
1.009262319855796335e+02 -1.199685122357018852e+00
1.005006047083914780e+02 -5.121392934599219293e-01
9.970982666092041313e+01 -3.380380042793785789e-01
9.943992431128609155e+01 5.910793109133061218e-01
9.913021308818392185e+01 7.975719403967774790e-01
1.001249699600634813e+02 9.447292258558163125e-01
9.981432566507535853e+01 5.393667122934128200e-01
1.002570898005450886e+02 -2.161933025502889016e-01
1.006034333606574904e+02 -4.035613939025011199e-01
1.015310827040004540e+02 -1.016854642530246489e+00
1.020398894176439057e+02 -7.232092669698557685e-01
1.026267930295784083e+02 -1.171774470683896174e-01
1.021144329486610758e+02 1.933490762693377552e-01
1.020292745502428886e+02 6.784261509711118077e-01
1.016483612202320757e+02 1.054404368797480229e+00
1.012629226014727521e+02 1.608051192252918371e+00
1.011293498537764464e+02 2.040801313980115772e+00
1.008656297729080364e+02 1.802771276981003368e+00
1.008408693621645966e+02 2.228150048000542061e+00
1.004419955673436391e+02 1.312970757123733678e+00
9.995418553650770832e+01 8.892279122278945458e-01
9.963257043853768380e+01 3.033027825086163087e-01
9.896989003458597267e+01 -2.658745150439024707e-01
9.859539397474495104e+01 -6.765660628600832505e-01
9.895047361306302491e+01 -1.162763250943881443e+00
9.933288963393469828e+01 -1.558496353512617061e+00
9.999187463960183209e+01 -2.274622463675405548e+00
9.981647098372152982e+01 -1.985289121776146359e+00
1.001782435058872522e+02 -2.463608955870965733e+00
9.942239456088401539e+01 -2.687305728388726944e+00
